id_match,names,home_away,managers,formations,attendance,date,stadium,championship,edition,country,score,goals,goals_past,total_shots,woodwork,shots_on_target,shots_off_target,blocked_shots,total_possession,touches,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dibles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,was_dribbled,clearances,interceptions,corners,corner_accuracy,dispossessed,errors,fouls,offsides,start_minutes,end_minutes
182,Red Bull Bragantino,1,Manager:Mauricio Barbieri,4-4-2,"stadium_clmn_attend:11,026",22-Okt-21,stadium_clmn_venue: Estadio Beira-Rio,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,15,0,6,7,2,57.7,697,473,404,85,11,32,22,14,69,19,54,16,19,17,55,31,14,10,6,6,0,21,0,13,1,0,90
183,Atletico MG,0,Manager:Alexi Stival,4-4-2,"stadium_clmn_attend:56,624",04-Nov-21,stadium_clmn_venue: Estadio Mineirão,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,15,0,4,7,4,52.8,625,445,368,83,10,13,7,14,54,8,47,8,9,26,65,40,14,20,11,1,0,6,0,10,2,0,90
183,Gremio,1,Manager:Vágner Mancini,4-3-3,"stadium_clmn_attend:56,624",04-Nov-21,stadium_clmn_venue: Estadio Mineirão,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,14,2,5,7,2,47.2,575,388,320,82,14,27,14,7,52,9,53,9,8,12,63,19,7,15,12,8,38,13,0,14,2,0,90
184,Sao Paulo,0,Manager:Hernan Crespo,4-3-1-2,stadium_clmn_attend:0,23-Sep-21,stadium_clmn_venue: Estadio Cicero Pompeu de Toledo (Morumbi),Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,6,0,2,3,1,58.4,651,452,356,79,5,17,10,8,59,14,41,17,17,18,69,26,8,15,6,8,25,8,0,17,4,0,90
184,America MG,1,Manager:Vágner Mancini,4-1-3-2,stadium_clmn_attend:0,23-Sep-21,stadium_clmn_venue: Estadio Cicero Pompeu de Toledo (Morumbi),Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,9,0,4,4,1,41.6,511,322,245,76,7,18,8,10,44,20,59,17,17,15,60,25,10,23,6,3,67,8,1,18,5,0,90
185,Corinthians,0,Manager:Sylvio Mendes Campos Junior,4-5-1,stadium_clmn_attend:0, 08-Sep-21,stadium_clmn_venue: Neo Química Arena,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,11,0,2,5,4,58.5,810,628,565,90,5,20,9,7,45,13,50,10,16,6,46,13,7,14,11,2,0,10,0,15,0,0,90
185,Juventude,1,Manager:Marcos Vinícius dos Santos Gonçalves,4-1-2-1-2,stadium_clmn_attend:0, 08-Sep-21,stadium_clmn_venue: Neo Química Arena,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,12,0,7,4,1,41.5,606,437,373,85,12,10,7,9,70,13,50,16,10,21,70,30,9,21,9,2,50,3,0,20,1,0,90
186,Flamengo,0,Manager:Renato Portaluppi,4-4-2,"stadium_clmn_attend:17,717", 06-Nov-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 0,2,0,23,0,7,8,8,51.9,686,480,409,85,18,17,6,4,35,12,63,8,11,18,82,22,4,15,20,9,67,4,0,10,4,0,90
186,Atletico GO,1,Manager:Eduardo de Souza Barroca,4-2-3-1,"stadium_clmn_attend:17,717", 06-Nov-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,10,0,2,4,4,48.1,623,443,355,80,9,12,4,6,33,7,37,11,8,15,71,21,6,20,5,7,0,10,0,15,2,0,90
187,Atletico GO,0,Manager:Eduardo de Souza Barroca,4-4-2,stadium_clmn_attend:0,29-Ago-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,8,0,3,3,2,51.7,623,429,350,82,6,14,9,4,64,13,46,18,10,16,80,20,4,17,16,6,100,7,0,13,3,0,90
187,Internacional,1,Manager:Diego Aguirre,4-2-3-1,stadium_clmn_attend:0,29-Ago-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,7,1,3,3,1,48.3,579,397,302,76,7,12,4,9,33,15,54,10,18,12,57,21,9,10,15,6,33,8,0,15,1,0,90
188,Bahia,0,Manager:Diego Dabove,4-2-3-1,stadium_clmn_attend:0,05-Sep-21,stadium_clmn_venue: Estádio Roberto Santos (Pituaçu),Campeonato Brasileiro,2021,Brazil,4 - 2,4,2,13,1,8,4,1,40.7,492,315,218,69,10,13,8,14,62,19,51,16,21,15,52,29,14,19,12,6,50,6,0,25,2,0,90
188,Fortaleza,1,Manager:Juan Pablo Vojvoda,3-4-3,stadium_clmn_attend:0,05-Sep-21,stadium_clmn_venue: Estádio Roberto Santos (Pituaçu),Campeonato Brasileiro,2021,Brazil,4 - 2,2,4,18,0,6,8,4,59.3,662,467,367,79,10,19,14,8,74,18,49,21,16,11,58,19,8,16,10,4,25,10,2,7,0,0,90
189,Athletico Paranaense,0,Manager:António José Cardoso de Oliveira,4-2-3-1,stadium_clmn_attend:0,05-Sep-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,16,0,3,8,5,58.7,661,481,415,86,11,10,7,9,70,20,56,21,15,17,65,26,9,23,8,9,0,3,0,10,2,0,90
189,Sport Recife,1,Manager:Gustavo Florentín,4-2-3-1,stadium_clmn_attend:0,05-Sep-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,9,1,2,6,1,41.3,543,346,273,79,7,18,9,7,50,16,44,15,21,6,46,13,7,32,6,7,29,8,0,9,3,0,90
19,Sport Recife,0,Manager:Umberto Louzer,4-2-3-1,stadium_clmn_attend:0, 07-Jun-21,stadium_clmn_venue: Ilha do Retiro,Campeonato Brasileiro,2021,Brazil,0 - 1,0,1,8,1,1,6,1,48.8,604,448,398,89,5,15,10,5,67,6,55,5,6,19,79,24,5,13,5,4,0,11,0,18,1,0,90
19,Atletico MG,1,Manager:Alexi Stival Beludo,4-2-3-1,stadium_clmn_attend:0, 07-Jun-21,stadium_clmn_venue: Ilha do Retiro,Campeonato Brasileiro,2021,Brazil,0 - 1,1,0,10,0,1,5,4,51.2,633,474,417,88,8,10,5,10,50,5,45,6,5,16,62,26,10,16,8,7,29,14,0,15,0,0,90
190,Chapecoense AF,0,Manager:Luís Carlos de Oliveira Preto,4-4-2,stadium_clmn_attend:0, 08-Sep-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,1 - 2,1,2,11,0,3,6,2,54.1,704,519,438,84,11,13,8,12,62,15,52,6,23,20,63,32,12,6,18,8,75,9,0,18,1,0,90
190,Fluminense,1,Manager:Marco Aurélio de Oliveira,4-3-3,stadium_clmn_attend:0, 08-Sep-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,1 - 2,2,1,9,0,2,4,3,45.9,640,439,360,82,6,16,12,8,75,14,48,23,6,14,64,22,8,15,14,4,75,16,0,4,0,0,90
191,Cuiaba,0,Manager:Jorge José de Amorim Campos Oliveira,4-2-3-1,stadium_clmn_attend:0,05-Sep-21,stadium_clmn_venue: Arena Pantanal,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,14,1,5,5,4,36.4,496,330,246,75,13,13,2,14,15,20,57,23,12,12,46,26,14,27,15,3,0,11,0,11,0,0,90
191,Santos FC,1,Manager:Fernando Diniz Silva,4-3-3,stadium_clmn_attend:0,05-Sep-21,stadium_clmn_venue: Arena Pantanal,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,18,1,5,10,3,63.6,765,551,493,89,17,17,14,2,82,15,43,12,23,22,92,24,2,10,8,5,40,9,0,11,1,0,90
192,Fluminense,0,Manager:Marco Aurélio de Oliveira,4-3-3,stadium_clmn_attend:0, 13-Sep-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,8,0,5,1,2,42.2,495,309,244,79,3,12,6,10,50,16,70,11,12,15,60,25,10,25,15,4,0,15,0,16,0,0,90
192,Sao Paulo,1,Manager:Hernan Crespo,3-4-1-2,stadium_clmn_attend:0, 13-Sep-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,8,0,7,1,0,57.8,586,417,349,84,5,13,10,6,77,7,30,12,11,21,78,27,6,7,5,5,20,12,0,16,3,0,90
193,Palmeiras,0,Manager:Abel Ferreira,4-2-3-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Allianz Parque,Campeonato Brasileiro,2021,Brazil,1 - 3,1,3,12,0,5,5,2,58.2,708,509,458,90,9,23,12,10,52,6,30,10,10,15,60,25,10,11,6,7,57,4,0,14,2,0,90
193,Flamengo,1,Manager:Renato Portaluppi,4-2-3-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Allianz Parque,Campeonato Brasileiro,2021,Brazil,1 - 3,3,1,11,0,4,3,4,41.8,557,379,310,82,9,18,10,12,56,14,70,10,10,15,56,27,12,27,4,4,100,7,0,15,1,0,90
194,Santos FC,0,Manager:Fábio Luiz Carille de Araujo,4-1-4-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Estádio Vila Belmiro (Urbano Caldeira),Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,10,0,1,6,3,64.8,728,566,466,82,7,11,5,8,45,15,56,10,17,9,53,17,8,8,6,5,20,5,0,16,0,0,90
194,Bahia,1,Manager:Diego Dabove,4-4-2,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Estádio Vila Belmiro (Urbano Caldeira),Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,13,0,4,6,3,35.2,484,312,215,69,11,12,8,5,67,12,44,17,10,11,69,16,5,22,3,1,100,5,0,20,0,0,90
195,America MG,0,Manager:Vágner Mancini,3-4-1-2,stadium_clmn_attend:0, 11-Sep-21,stadium_clmn_venue: Estádio Raimundo Sampaio (Independência),Campeonato Brasileiro,2021,Brazil,2 - 0,2,0,27,0,6,10,11,55.3,636,426,349,82,23,17,10,5,59,22,59,14,23,12,71,17,5,14,7,9,67,5,0,14,3,0,90
195,Athletico Paranaense,1,Manager:Paulo Autuori de Mello,4-4-2,stadium_clmn_attend:0, 11-Sep-21,stadium_clmn_venue: Estádio Raimundo Sampaio (Independência),Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,7,0,1,3,3,44.7,521,350,265,76,6,8,5,10,63,15,41,23,14,12,55,22,10,20,7,5,40,9,0,17,1,0,90
196,Gremio,0,Manager:Luiz Felipe Scolari,4-2-3-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Grêmio Arena,Campeonato Brasileiro,2021,Brazil,2 - 0,2,0,13,0,3,8,2,41.2,558,359,282,79,12,22,12,9,55,12,35,12,22,29,76,38,9,24,10,5,100,8,0,22,0,0,90
196,Ceara,1,Manager:Tiago Retzlaff Nunes,4-2-3-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Grêmio Arena,Campeonato Brasileiro,2021,Brazil,2 - 0,0,2,8,0,1,5,2,58.8,722,508,425,84,6,18,9,12,50,22,65,22,12,18,60,30,12,9,14,4,25,20,0,9,0,0,90
197,Fortaleza,0,Manager:Juan Pablo Vojvoda,3-4-1-2,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Castelão,Campeonato Brasileiro,2021,Brazil,0 - 2,0,2,14,0,4,5,5,48.6,640,451,367,81,8,29,18,13,62,13,59,16,6,13,50,26,13,12,10,5,0,6,0,13,1,0,90
197,Atletico MG,1,Manager:Alexi Stival,4-2-3-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Castelão,Campeonato Brasileiro,2021,Brazil,0 - 2,2,0,11,0,4,6,1,51.4,700,488,414,85,8,21,13,18,62,9,41,6,16,17,49,35,18,24,8,4,50,5,0,18,1,0,90
198,Sport Recife,0,Manager:Gustavo Florentín,5-3-2,stadium_clmn_attend:0, 14-Sep-21,stadium_clmn_venue: Ilha do Retiro,Campeonato Brasileiro,2021,Brazil,0 - 1,0,1,14,0,3,7,4,50.6,642,434,364,84,10,18,4,12,22,20,56,15,21,9,43,21,12,8,13,5,40,8,0,21,2,0,90
198,Internacional,1,Manager:Diego Aguirre,4-2-3-1,stadium_clmn_attend:0, 14-Sep-21,stadium_clmn_venue: Ilha do Retiro,Campeonato Brasileiro,2021,Brazil,0 - 1,1,0,11,0,4,5,2,49.4,639,449,356,79,8,14,12,4,86,16,44,21,15,22,85,26,4,21,6,4,25,7,0,20,1,0,90
199,Red Bull Bragantino,0,Manager:Mauricio Barbieri,4-2-3-1,stadium_clmn_attend:0, 11-Sep-21,stadium_clmn_venue: Estádio Nabi Abi Chedid,Campeonato Brasileiro,2021,Brazil,1 - 2,1,2,12,0,5,5,2,55.2,675,501,439,88,9,9,6,8,67,11,46,7,17,7,47,15,8,17,23,3,67,7,0,17,2,0,90
199,Chapecoense AF,1,Manager:Luís Carlos de Oliveira Preto,4-1-4-1,stadium_clmn_attend:0, 11-Sep-21,stadium_clmn_venue: Estádio Nabi Abi Chedid,Campeonato Brasileiro,2021,Brazil,1 - 2,2,1,22,1,6,11,5,44.8,577,387,320,83,20,13,8,6,62,13,54,17,7,10,63,16,6,10,11,6,83,2,0,13,1,0,90
2,Chapecoense AF,0,Manager:Felipe Endres,4-3-2-1,stadium_clmn_attend:0,30-Mei-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,0 - 3,0,3,10,0,2,6,2,43.9,620,428,342,80,8,15,11,14,73,4,20,10,10,10,42,24,14,17,11,5,20,8,0,9,0,0,90
2,Red Bull Bragantino,1,Manager:Mauricio Barbieri,4-2-3-1,stadium_clmn_attend:0,30-Mei-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,0 - 3,3,0,18,2,8,8,2,56.1,750,552,483,88,15,20,14,11,70,16,80,10,10,12,52,23,11,18,14,7,71,4,0,12,2,0,90
20,America MG,0,Manager:Luiz Carlos Cirne Lima de Lorenzi,4-4-1-1,stadium_clmn_attend:0,06-Jun-21,stadium_clmn_venue: Estádio Raimundo Sampaio (Independência),Campeonato Brasileiro,2021,Brazil,0 - 1,0,1,10,0,4,4,2,56.0,702,483,396,82,6,23,11,5,48,30,54,29,27,20,80,25,5,8,16,6,17,12,0,12,4,0,90
20,Corinthians,1,Manager:Sylvio Mendes Campos Junior,4-1-4-1,stadium_clmn_attend:0,06-Jun-21,stadium_clmn_venue: Estádio Raimundo Sampaio (Independência),Campeonato Brasileiro,2021,Brazil,0 - 1,1,0,6,0,4,2,0,44.0,578,386,298,77,4,16,5,11,31,26,46,27,29,24,69,35,11,20,15,4,0,9,0,19,0,0,90
200,Juventude,0,Manager:Marcos Vinícius dos Santos Gonçalves,4-3-3,stadium_clmn_attend:0, 11-Sep-21,stadium_clmn_venue: Alfredo Jaconi,Campeonato Brasileiro,2021,Brazil,1 - 2,1,2,17,0,6,4,7,62.5,763,560,486,87,9,16,11,8,69,20,51,18,21,11,58,19,8,5,14,5,20,7,0,12,4,0,90
200,Cuiaba,1,Manager:Jorge José de Amorim Campos Oliveira,4-2-3-1,stadium_clmn_attend:0, 11-Sep-21,stadium_clmn_venue: Alfredo Jaconi,Campeonato Brasileiro,2021,Brazil,1 - 2,2,1,3,0,1,1,1,37.5,526,349,261,75,2,12,8,11,67,19,49,21,18,12,52,23,11,31,13,0,0,7,0,13,1,0,90
201,Athletico Paranaense,0,Manager:Paulo Autuori de Mello,3-4-2-1,stadium_clmn_attend:0, 18-Sep-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,27,0,7,15,5,59.3,642,479,416,87,21,8,4,10,50,23,58,24,16,12,55,22,10,11,8,9,56,11,0,18,0,0,90
201,Juventude,1,Manager:Marcos Vinícius dos Santos Gonçalves,4-2-3-1,stadium_clmn_attend:0, 18-Sep-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,15,0,3,9,3,40.7,524,341,282,83,10,16,10,4,63,17,43,16,24,15,79,19,4,27,9,3,0,6,0,7,0,0,90
202,Bahia,0,Manager:Diego Dabove,4-3-3,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Arena Fonte Nova,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,13,0,3,6,4,41.9,569,372,277,74,9,11,10,5,91,22,58,22,16,18,78,23,5,14,19,4,50,13,0,16,0,0,90
202,Red Bull Bragantino,1,Manager:Mauricio Barbieri,4-2-3-1,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Arena Fonte Nova,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,15,0,5,5,5,58.1,700,528,429,81,10,12,5,10,42,16,42,16,22,14,58,24,10,9,13,2,100,11,0,13,0,0,90
203,Ceara,0,Manager:Tiago Retzlaff Nunes,4-2-3-1,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Castelão,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,10,0,4,5,1,50.6,556,390,280,72,9,10,9,11,90,27,59,32,14,17,61,28,11,9,11,6,50,4,1,17,0,0,90
203,Santos FC,1,Manager:Fábio Luiz Carille de Araujo,3-4-3,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Castelão,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,7,0,1,4,2,49.4,565,390,288,74,5,18,11,9,61,19,41,14,32,5,36,14,9,15,11,4,25,10,0,13,0,0,90
204,Internacional,0,Manager:Diego Aguirre,4-2-3-1,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Estadio Beira-Rio,Campeonato Brasileiro,2021,Brazil,1 - 0,1,0,18,0,5,6,7,58.6,685,497,439,88,15,14,7,9,50,12,50,16,8,12,57,21,9,9,16,8,38,7,0,12,2,0,90
204,Fortaleza,1,Manager:Juan Pablo Vojvoda,3-4-1-2,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Estadio Beira-Rio,Campeonato Brasileiro,2021,Brazil,1 - 0,0,1,11,0,5,4,2,41.4,547,358,308,86,8,14,9,7,64,12,50,8,16,14,67,21,7,21,9,4,25,7,0,15,1,0,90
205,Flamengo,0,Manager:Renato Portaluppi,4-2-3-1,stadium_clmn_attend:0, 20-Sep-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,0 - 1,0,1,9,0,1,6,2,61.8,726,534,456,85,5,30,14,10,47,12,39,11,20,11,52,21,10,10,16,2,50,11,0,16,2,0,90
205,Gremio,1,Manager:Luiz Felipe Scolari,4-2-3-1,stadium_clmn_attend:0, 20-Sep-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,0 - 1,1,0,11,0,5,5,1,38.2,504,330,244,74,8,13,10,14,77,19,61,20,11,27,66,41,14,22,12,4,75,8,0,17,0,0,90
206,Atletico GO,0,Manager:Eduardo de Souza Barroca,4-4-2,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,11,0,5,4,2,51.5,640,481,412,86,6,11,6,10,55,19,68,16,12,11,52,21,10,14,13,4,25,11,0,10,2,0,90
206,Corinthians,1,Manager:Sylvio Mendes Campos Junior,4-5-1,stadium_clmn_attend:0,12-Sep-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,8,0,2,3,3,48.5,605,444,365,82,7,15,10,6,67,9,32,12,16,16,73,22,6,10,10,5,40,6,1,10,2,0,90
207,Atletico MG,0,Manager:Alexi Stival,4-2-3-1,stadium_clmn_attend:0, 18-Sep-21,stadium_clmn_venue: Estadio Mineirão,Campeonato Brasileiro,2021,Brazil,3 - 0,3,0,22,0,9,9,4,59.8,714,560,492,88,15,15,9,10,60,8,67,4,8,21,68,31,10,6,6,6,67,6,0,18,0,0,90
207,Sport Recife,1,Manager:Gustavo Florentín,4-2-3-1,stadium_clmn_attend:0, 18-Sep-21,stadium_clmn_venue: Estadio Mineirão,Campeonato Brasileiro,2021,Brazil,3 - 0,0,3,7,0,1,5,1,40.2,548,367,302,82,3,23,10,9,43,4,33,8,4,12,57,21,9,16,9,4,25,8,1,13,3,0,90
208,Sao Paulo,0,Manager:Hernan Crespo,4-3-3,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Estadio Cicero Pompeu de Toledo (Morumbi),Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,13,0,5,8,0,51.8,649,443,354,80,9,15,11,12,73,18,53,18,16,19,61,31,12,29,9,8,25,8,0,18,1,0,90
208,Atletico GO,1,Manager:Eduardo de Souza Barroca,4-4-2,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Estadio Cicero Pompeu de Toledo (Morumbi),Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,11,0,4,5,2,48.2,626,410,318,78,6,17,12,11,71,16,47,16,18,12,52,23,11,25,15,6,0,14,1,11,1,0,90
209,Corinthians,0,Manager:Sylvio Mendes Campos Junior,4-3-3,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Neo Química Arena,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,15,2,8,6,1,64.9,858,656,567,86,13,25,16,13,64,18,55,18,15,16,55,29,13,7,13,5,60,8,0,8,1,0,90
209,America MG,1,Manager:Vágner Mancini,4-2-3-1,stadium_clmn_attend:0,19-Sep-21,stadium_clmn_venue: Neo Química Arena,Campeonato Brasileiro,2021,Brazil,1 - 1,1,1,16,0,7,5,4,35.1,547,350,275,79,12,20,13,16,65,15,45,15,18,17,52,33,16,15,13,2,50,9,0,13,1,0,90
21,Santos FC,0,Manager:Fernando Diniz Silva,4-2-3-1,stadium_clmn_attend:0,06-Jun-21,stadium_clmn_venue: Estádio Vila Belmiro (Urbano Caldeira),Campeonato Brasileiro,2021,Brazil,3 - 1,3,1,15,0,5,6,4,56.7,705,548,464,85,12,13,7,9,54,16,50,7,25,12,57,21,9,9,8,4,100,10,0,18,1,0,90
21,Ceara,1,Manager:Augusto Sérgio Ferreira,4-4-2,stadium_clmn_attend:0,06-Jun-21,stadium_clmn_venue: Estádio Vila Belmiro (Urbano Caldeira),Campeonato Brasileiro,2021,Brazil,3 - 1,1,3,6,0,3,1,2,43.3,583,419,344,82,4,15,9,7,60,16,50,25,7,16,70,23,7,12,9,1,100,6,1,19,3,0,90
210,Chapecoense AF,0,Manager:Luís Carlos de Oliveira Preto,4-4-2,stadium_clmn_attend:115, 18-Sep-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,0 - 2,0,2,15,0,3,7,5,53.2,631,461,393,85,13,18,9,9,50,11,50,12,10,14,61,23,9,15,17,8,50,3,0,16,1,0,90
210,Palmeiras,1,Manager:Abel Ferreira,4-2-3-1,stadium_clmn_attend:115, 18-Sep-21,stadium_clmn_venue: Arena Condá,Campeonato Brasileiro,2021,Brazil,0 - 2,2,0,13,0,7,6,0,46.8,599,419,349,83,11,11,9,9,82,11,50,10,12,12,57,21,9,21,18,1,0,12,0,14,1,0,90
211,Cuiaba,0,Manager:Jorge José de Amorim Campos Oliveira,4-2-3-1,stadium_clmn_attend:0, 21-Sep-21,stadium_clmn_venue: Arena Pantanal,Campeonato Brasileiro,2021,Brazil,2 - 2,2,2,7,0,3,2,2,58.3,626,476,409,86,5,15,4,8,27,17,46,16,21,10,56,18,8,9,9,1,0,1,0,15,1,0,90
211,Fluminense,1,Manager:Marco Aurélio de Oliveira,4-3-3,stadium_clmn_attend:0, 21-Sep-21,stadium_clmn_venue: Arena Pantanal,Campeonato Brasileiro,2021,Brazil,2 - 2,2,2,12,0,5,5,2,41.7,496,334,274,82,10,14,8,4,57,20,54,21,16,12,75,16,4,15,9,5,40,4,0,16,2,0,90
212,Corinthians,0,Manager:Sylvio Mendes Campos Junior,4-3-3,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Neo Química Arena,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,8,0,3,1,4,49.1,622,423,357,84,7,25,15,10,60,7,29,13,11,17,63,27,10,20,4,5,0,8,0,8,2,0,90
212,Palmeiras,1,Manager:Abel Ferreira,4-2-3-1,stadium_clmn_attend:0, 25-Sep-21,stadium_clmn_venue: Neo Química Arena,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,16,1,5,9,2,50.9,621,430,354,82,12,20,10,15,50,17,71,11,13,18,55,33,15,16,12,9,56,7,0,11,3,0,90
213,Fluminense,0,Manager:Marco Aurélio de Oliveira,4-3-3,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 1,2,1,16,0,6,4,6,43.6,617,404,330,82,12,20,14,10,70,9,56,11,5,17,63,27,10,14,7,4,25,11,0,11,2,0,90
213,Red Bull Bragantino,1,Manager:Mauricio Barbieri,4-2-3-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Estadio do Maracanã,Campeonato Brasileiro,2021,Brazil,2 - 1,1,2,7,0,4,2,1,56.4,717,521,451,87,7,17,10,14,59,7,44,5,11,17,55,31,14,19,13,2,50,10,0,19,0,0,90
214,Atletico GO,0,Manager:Eduardo de Souza Barroca,4-2-3-1,stadium_clmn_attend:0, 27-Sep-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,16,0,3,9,4,56.6,585,395,298,75,11,16,7,10,44,17,46,15,22,14,58,24,10,8,12,8,38,16,0,10,1,0,90
214,Cuiaba,1,Manager:Jorge José de Amorim Campos Oliveira,4-4-2,stadium_clmn_attend:0, 27-Sep-21,stadium_clmn_venue: Estádio Antônio Accioly,Campeonato Brasileiro,2021,Brazil,0 - 0,0,0,6,0,2,2,2,43.4,504,312,226,72,5,16,10,7,63,20,54,22,15,25,78,32,7,25,14,4,25,8,0,16,2,0,90
215,Juventude,0,Manager:Marcos Vinícius dos Santos Gonçalves,3-4-2-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Alfredo Jaconi,Campeonato Brasileiro,2021,Brazil,3 - 0,3,0,6,0,4,0,2,37.8,519,325,253,78,5,19,9,4,47,14,56,17,8,15,79,19,4,28,5,2,100,8,0,15,2,0,90
215,Santos FC,1,Manager:Fábio Luiz Carille de Araujo,3-4-1-2,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Alfredo Jaconi,Campeonato Brasileiro,2021,Brazil,3 - 0,0,3,19,0,3,9,7,62.2,718,534,464,87,15,14,4,9,29,11,44,8,17,18,67,27,9,9,5,5,20,5,0,16,1,0,90
216,Athletico Paranaense,0,Manager:Paulo Autuori de Mello,3-4-2-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,4 - 2,4,2,16,1,5,7,4,54.0,701,514,440,86,14,13,10,7,77,12,52,12,11,14,67,21,7,11,10,3,67,13,0,17,0,0,90
216,Gremio,1,Manager:Luiz Felipe Scolari,4-2-3-1,stadium_clmn_attend:0,26-Sep-21,stadium_clmn_venue: Arena da Baixada,Campeonato Brasileiro,2021,Brazil,4 - 2,2,4,15,0,7,5,3,46.0,612,437,359,82,12,12,7,10,58,11,48,11,12,16,62,26,10,10,12,7,100,9,0,18,0,0,90
