id_match,names,home_away,managers,formations,attendance,date,stadium,championship,edition,country,score,goals,goals_past,total_shots,woodwork,shots_on_target,shots_off_target,blocked_shots,total_possession,touches,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dibles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,was_dribbled,clearances,interceptions,corners,corner_accuracy,dispossessed,errors,fouls,offsides,start_minutes,end_minutes
1093,Napoli,1,Manager:Luciano Spalletti,4-3-3,stadium_clmn_attend:0,13-Mac-22,stadium_clmn_venue: Marcantonio Bentegodi,Serie A,2021-2022,Italy,1 - 2,2,1,13,1,4,6,3,51.1,631,441,348,79,10,23,18,7,78,14,52,14,13,17,71,24,7,13,13,5,40,4,0,9,1,0,90
1094,Lazio,0,Manager:Maurizio Sarri,4-3-3,"stadium_clmn_attend:18,000", 14-Mac-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,1 - 0,1,0,10,0,1,5,4,66.2,875,710,631,89,7,21,10,2,48,14,58,11,13,14,88,16,2,11,7,8,63,5,0,11,2,0,90
1094,Venezia,1,Manager:Paolo Zanetti,4-3-2-1,"stadium_clmn_attend:18,000", 14-Mac-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,1 - 0,0,1,7,0,2,3,2,33.8,523,361,297,82,5,8,2,10,25,10,42,13,11,16,62,26,10,20,10,4,25,8,0,13,2,0,90
1095,AC Milan,0,Manager:Stefano Pioli,4-2-3-1,"stadium_clmn_attend:48,801", 12-Mac-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,1 - 0,1,0,15,0,5,4,6,53.0,726,523,440,84,11,23,14,11,61,15,56,13,14,23,68,34,11,14,10,5,60,9,0,6,2,0,90
1095,Empoli,1,Manager:Aurelio Andreazzoli,4-3-2-1,"stadium_clmn_attend:48,801", 12-Mac-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,1 - 0,0,1,5,0,2,2,1,47.0,647,461,381,83,2,28,11,14,39,12,44,14,13,18,56,32,14,14,4,4,0,6,0,12,2,0,90
1096,Salernitana,0,Manager:Davide Nicola,4-2-3-1,stadium_clmn_attend:0, 12-Mac-22,stadium_clmn_venue: Arechi,Serie A,2021-2022,Italy,2 - 2,2,2,15,0,5,6,4,47.4,634,436,363,83,13,22,11,12,50,19,83,17,6,22,65,34,12,11,10,5,20,6,0,14,1,0,90
1096,Sassuolo,1,Manager:Alessio Dionisi,4-2-3-1,stadium_clmn_attend:0, 12-Mac-22,stadium_clmn_venue: Arechi,Serie A,2021-2022,Italy,2 - 2,2,2,20,1,7,7,6,52.6,695,495,428,86,16,20,12,11,60,4,17,6,17,17,61,28,11,21,10,5,40,14,1,15,2,0,90
1097,Sampdoria,0,Manager:Marco Giampaolo,4-1-2-1-2,"stadium_clmn_attend:16,644", 12-Mac-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,1 - 3,1,3,17,0,5,7,5,49.2,695,514,464,90,13,10,7,13,70,7,44,15,1,16,55,29,13,8,8,10,50,7,0,7,0,0,90
1097,Juventus,1,Manager:Massimiliano Allegri,4-4-2,"stadium_clmn_attend:16,644", 12-Mac-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,1 - 3,3,1,6,0,3,2,1,50.8,726,563,499,89,5,23,13,7,57,9,56,1,15,10,59,17,7,25,5,0,0,6,0,15,1,0,90
1098,Spezia,0,Manager:Thiago Motta,4-3-3,"stadium_clmn_attend:7,180", 12-Mac-22,stadium_clmn_venue: Alberto Picco,Serie A,2021-2022,Italy,2 - 0,2,0,12,0,7,3,2,42.6,514,298,186,62,8,19,9,6,47,28,55,21,30,13,68,19,6,23,6,8,13,13,0,10,4,0,90
1098,Cagliari,1,Manager:Walter Mazzarri,3-4-1-2,"stadium_clmn_attend:7,180", 12-Mac-22,stadium_clmn_venue: Alberto Picco,Serie A,2021-2022,Italy,2 - 0,0,2,11,0,1,7,3,57.4,616,397,287,72,9,12,6,9,50,23,45,30,21,23,72,32,9,16,14,7,43,7,0,18,0,0,90
1099,Torino,0,Manager:Ivan Juric,3-4-2-1,stadium_clmn_attend:0,13-Mac-22,stadium_clmn_venue: Olimpico Grande Torino,Serie A,2021-2022,Italy,1 - 1,1,1,13,0,4,6,3,44.2,573,384,291,76,13,14,8,0,57,26,51,23,28,6,100,6,0,31,12,3,100,8,0,15,1,0,90
1099,Inter,1,Manager:Simone Inzaghi,3-5-2,stadium_clmn_attend:0,13-Mac-22,stadium_clmn_venue: Olimpico Grande Torino,Serie A,2021-2022,Italy,1 - 1,1,1,14,0,7,7,0,55.8,631,479,371,77,12,4,0,8,0,25,49,28,23,14,64,22,8,9,10,4,0,2,0,17,0,0,90
1100,Udinese,0,Manager:Gabriele Cioffi,3-5-2,"stadium_clmn_attend:15,114",13-Mac-22,stadium_clmn_venue: Dacia Arena,Serie A,2021-2022,Italy,1 - 1,1,1,11,0,5,5,1,36.0,496,328,257,78,7,20,8,11,40,7,27,15,11,13,54,24,11,13,13,6,83,8,0,16,2,0,90
1100,Roma,1,Manager:José Mourinho,3-5-2,"stadium_clmn_attend:15,114",13-Mac-22,stadium_clmn_venue: Dacia Arena,Serie A,2021-2022,Italy,1 - 1,1,1,10,0,2,5,3,64.0,764,587,508,87,5,16,11,8,69,19,73,11,15,20,71,28,8,20,4,4,50,8,0,12,1,0,90
1101,Atalanta,0,Manager:Gian Piero Gasperini,3-4-2-1,"stadium_clmn_attend:17,011", 02-Mei-22,stadium_clmn_venue: Gewiss Stadium,Serie A,2021-2022,Italy,1 - 1,1,1,20,0,5,9,6,62.5,787,556,459,83,15,34,17,18,50,16,42,13,25,31,63,49,18,8,4,11,73,12,0,13,2,0,90
1101,Salernitana,1,Manager:Davide Nicola,3-5-2,"stadium_clmn_attend:17,011", 02-Mei-22,stadium_clmn_venue: Gewiss Stadium,Serie A,2021-2022,Italy,1 - 1,1,1,11,0,9,1,1,37.5,572,339,243,72,9,32,18,17,56,22,58,25,13,29,63,46,17,20,16,4,50,17,0,9,0,0,90
1102,Cagliari,0,Manager:Walter Mazzarri,3-5-2,"stadium_clmn_attend:16,267", 30-Apr-22,stadium_clmn_venue: Unipol Domus,Serie A,2021-2022,Italy,1 - 2,1,2,14,0,5,4,5,58.3,628,421,311,74,8,14,7,6,50,35,52,47,20,19,76,25,6,7,5,2,50,18,1,16,2,0,90
1102,Verona,1,Manager:Igor Tudor,3-4-2-1,"stadium_clmn_attend:16,267", 30-Apr-22,stadium_clmn_venue: Unipol Domus,Serie A,2021-2022,Italy,1 - 2,2,1,13,0,4,5,4,41.7,503,304,196,64,9,12,6,7,50,32,48,20,47,25,78,32,7,21,16,2,50,13,0,17,3,0,90
1103,Empoli,0,Manager:Aurelio Andreazzoli,4-3-1-2,"stadium_clmn_attend:8,416",01-Mei-22,stadium_clmn_venue: Carlo Castellani,Serie A,2021-2022,Italy,1 - 3,1,3,11,0,4,5,2,38.1,434,275,197,72,7,12,5,9,42,15,48,12,19,12,57,21,9,10,14,5,20,8,0,14,1,0,90
1103,Torino,1,Manager:Ivan Juric,3-4-3,"stadium_clmn_attend:8,416",01-Mei-22,stadium_clmn_venue: Carlo Castellani,Serie A,2021-2022,Italy,1 - 3,3,1,13,0,3,6,4,61.9,626,441,360,82,9,16,9,5,56,16,52,19,12,15,75,20,5,17,10,4,75,5,0,11,1,0,90
1104,Juventus,0,Manager:Massimiliano Allegri,3-5-2,"stadium_clmn_attend:39,203",01-Mei-22,stadium_clmn_venue: Allianz Stadium,Serie A,2021-2022,Italy,2 - 1,2,1,17,1,4,7,6,49.7,593,411,344,84,12,18,12,13,67,17,55,17,14,13,50,26,13,14,7,8,50,5,0,17,0,0,90
1104,Venezia,1,Manager:Andrea Soncin,3-4-2-1,"stadium_clmn_attend:39,203",01-Mei-22,stadium_clmn_venue: Allianz Stadium,Serie A,2021-2022,Italy,2 - 1,1,2,9,0,3,5,1,50.3,594,421,352,84,5,19,13,12,68,14,45,14,17,11,48,23,12,19,5,4,25,7,0,12,0,0,90
1105,AC Milan,0,Manager:Stefano Pioli,4-2-3-1,"stadium_clmn_attend:71,542",01-Mei-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,1 - 0,1,0,13,0,2,7,4,47.7,581,391,310,79,9,18,10,4,56,8,44,7,11,14,78,18,4,6,17,2,0,4,0,17,6,0,90
1105,Fiorentina,1,Manager:Vincenzo Italiano,4-3-3,"stadium_clmn_attend:71,542",01-Mei-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,1 - 0,0,1,8,0,2,2,4,52.3,600,430,343,80,8,12,4,10,33,10,56,11,7,12,55,22,10,14,4,2,100,6,1,17,2,0,90
1106,Napoli,0,Manager:Luciano Spalletti,4-2-3-1,"stadium_clmn_attend:20,000", 30-Apr-22,stadium_clmn_venue: Diego Armando Maradona,Serie A,2021-2022,Italy,6 - 1,6,1,18,1,8,8,2,53.3,702,542,493,91,16,10,6,6,60,4,80,4,1,19,76,25,6,10,8,4,75,6,0,10,5,0,90
1106,Sassuolo,1,Manager:Alessio Dionisi,4-2-3-1,"stadium_clmn_attend:20,000", 30-Apr-22,stadium_clmn_venue: Diego Armando Maradona,Serie A,2021-2022,Italy,6 - 1,1,6,13,0,4,3,6,46.7,610,478,427,89,12,14,6,6,43,1,20,1,4,10,63,16,6,6,6,4,0,11,1,9,1,0,90
1107,Roma,0,Manager:José Mourinho,3-4-2-1,"stadium_clmn_attend:62,988",01-Mei-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,0 - 0,0,0,17,0,5,6,6,42.2,573,349,270,77,14,18,8,9,44,11,42,16,10,21,70,30,9,12,16,10,40,15,0,10,1,0,90
1107,Bologna,1,Manager:Sinisa Mihajlovic,3-1-4-2,"stadium_clmn_attend:62,988",01-Mei-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,0 - 0,0,0,10,0,4,5,1,57.8,709,502,409,81,9,20,9,8,45,15,58,10,16,25,76,33,8,18,7,5,0,10,0,9,2,0,90
1108,Sampdoria,0,Manager:Marco Giampaolo,4-1-4-1,"stadium_clmn_attend:30,136", 30-Apr-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,1 - 0,1,0,10,0,2,4,4,48.9,555,334,229,69,9,17,6,6,35,34,69,19,30,14,70,20,6,21,17,1,0,18,0,13,1,0,90
1108,Genoa,1,Manager:Alexander Blessin,4-2-3-1,"stadium_clmn_attend:30,136", 30-Apr-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,1 - 0,0,1,14,0,4,7,3,51.1,565,341,223,65,9,14,6,6,43,15,31,30,19,29,83,35,6,14,12,2,100,6,0,23,4,0,90
1109,Spezia,0,Manager:Thiago Motta,4-2-3-1,"stadium_clmn_attend:8,750", 30-Apr-22,stadium_clmn_venue: Alberto Picco,Serie A,2021-2022,Italy,3 - 4,3,4,9,0,3,3,3,29.3,420,253,163,64,6,13,2,7,15,21,54,25,14,9,56,16,7,15,7,4,75,4,0,15,3,0,90
1109,Lazio,1,Manager:Maurizio Sarri,4-3-3,"stadium_clmn_attend:8,750", 30-Apr-22,stadium_clmn_venue: Alberto Picco,Serie A,2021-2022,Italy,3 - 4,4,3,22,1,9,9,4,70.7,816,631,555,88,15,16,7,2,44,18,46,14,25,15,88,17,2,8,5,5,40,1,1,10,2,0,90
1110,Udinese,0,Manager:Gabriele Cioffi,3-5-2,"stadium_clmn_attend:20,910",01-Mei-22,stadium_clmn_venue: Dacia Arena,Serie A,2021-2022,Italy,1 - 2,1,2,7,0,3,3,1,47.9,601,428,371,87,4,15,7,8,47,11,58,10,9,14,64,22,8,16,8,5,40,12,1,12,1,0,90
1110,Inter,1,Manager:Simone Inzaghi,3-5-2,"stadium_clmn_attend:20,910",01-Mei-22,stadium_clmn_venue: Dacia Arena,Serie A,2021-2022,Italy,1 - 2,2,1,12,1,5,3,4,52.1,653,464,402,87,8,11,8,7,73,8,42,9,10,20,74,27,7,11,3,11,55,11,0,10,2,0,90
1111,Fiorentina,0,Manager:Vincenzo Italiano,4-3-3,"stadium_clmn_attend:29,580", 09-Mei-22,stadium_clmn_venue: Artemio Franchi,Serie A,2021-2022,Italy,2 - 0,2,0,12,0,7,3,2,54.6,684,525,454,86,8,19,13,7,68,8,44,7,11,13,65,20,7,8,5,5,40,13,0,16,1,0,90
1111,Roma,1,Manager:José Mourinho,3-4-1-2,"stadium_clmn_attend:29,580", 09-Mei-22,stadium_clmn_venue: Artemio Franchi,Serie A,2021-2022,Italy,2 - 0,0,2,7,0,1,4,2,45.4,611,441,366,83,5,14,7,13,50,10,56,11,7,19,59,32,13,14,9,3,33,6,0,11,1,0,90
1112,Genoa,0,Manager:Alexander Blessin,4-2-3-1,"stadium_clmn_attend:18,762",06-Mei-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,2 - 1,2,1,18,0,6,10,2,46.1,622,417,336,81,16,13,7,10,54,16,48,22,11,19,66,29,10,14,12,9,56,7,1,13,3,0,90
1112,Juventus,1,Manager:Massimiliano Allegri,4-3-3,"stadium_clmn_attend:18,762",06-Mei-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,2 - 1,1,2,12,1,4,4,4,53.9,701,505,409,81,11,18,10,7,56,17,52,11,22,13,65,20,7,21,8,2,50,11,1,15,3,0,90
1113,Verona,0,Manager:Igor Tudor,3-4-2-1,"stadium_clmn_attend:30,154",08-Mei-22,stadium_clmn_venue: Marcantonio Bentegodi,Serie A,2021-2022,Italy,1 - 3,1,3,10,0,3,5,2,47.0,541,353,277,78,9,9,4,6,44,11,37,10,20,15,71,21,6,25,7,5,60,15,0,15,0,0,90
1113,AC Milan,1,Manager:Stefano Pioli,4-2-3-1,"stadium_clmn_attend:30,154",08-Mei-22,stadium_clmn_venue: Marcantonio Bentegodi,Serie A,2021-2022,Italy,1 - 3,3,1,18,0,8,6,4,53.0,585,407,321,79,15,12,6,4,50,19,63,20,10,20,83,24,4,12,5,8,38,9,1,7,2,0,90
1114,Inter,0,Manager:Simone Inzaghi,3-5-2,"stadium_clmn_attend:69,959",06-Mei-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,4 - 2,4,2,37,1,10,19,8,64.3,776,573,517,90,31,16,12,4,75,16,80,17,3,13,76,17,4,6,9,14,71,9,0,10,2,0,90
1114,Empoli,1,Manager:Aurelio Andreazzoli,4-3-1-2,"stadium_clmn_attend:69,959",06-Mei-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,4 - 2,2,4,4,0,2,0,2,35.7,506,327,257,79,3,7,4,12,57,4,20,3,17,13,52,25,12,32,6,2,100,10,0,9,1,0,90
1115,Lazio,0,Manager:Maurizio Sarri,4-3-3,"stadium_clmn_attend:33,000", 07-Mei-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,2 - 0,2,0,16,0,10,3,3,61.5,926,741,663,89,16,27,17,7,63,7,33,9,12,14,67,21,7,11,9,6,50,8,0,9,0,0,90
1115,Sampdoria,1,Manager:Marco Giampaolo,4-1-4-1,"stadium_clmn_attend:33,000", 07-Mei-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,2 - 0,0,2,9,1,2,4,3,38.5,634,458,374,82,7,16,7,17,44,14,67,12,9,18,51,35,17,17,11,0,0,5,0,9,2,0,90
1116,Salernitana,0,Manager:Davide Nicola,3-5-1-1,"stadium_clmn_attend:27,396",08-Mei-22,stadium_clmn_venue: Arechi,Serie A,2021-2022,Italy,1 - 1,1,1,13,0,2,6,5,48.9,519,351,273,78,8,14,8,4,57,26,54,25,23,15,79,19,4,21,3,7,43,6,0,12,1,0,90
1116,Cagliari,1,Manager:Alessandro Agostini,3-5-2,"stadium_clmn_attend:27,396",08-Mei-22,stadium_clmn_venue: Arechi,Serie A,2021-2022,Italy,1 - 1,1,1,9,1,3,4,2,51.1,538,365,293,80,8,15,4,8,27,22,46,23,25,12,60,20,8,21,6,6,67,4,0,17,1,0,90
1117,Sassuolo,0,Manager:Alessio Dionisi,4-3-3,stadium_clmn_attend:0, 07-Mei-22,stadium_clmn_venue: MAPEI Stadium - Città del Tricolore,Serie A,2021-2022,Italy,1 - 1,1,1,15,0,6,5,4,59.2,716,529,466,88,13,26,16,7,62,4,36,3,8,8,53,15,7,19,8,6,17,6,0,10,1,0,90
1117,Udinese,1,Manager:Gabriele Cioffi,3-5-2,stadium_clmn_attend:0, 07-Mei-22,stadium_clmn_venue: MAPEI Stadium - Città del Tricolore,Serie A,2021-2022,Italy,1 - 1,1,1,13,0,6,5,2,40.8,523,360,298,83,11,11,7,16,64,7,64,8,3,16,50,32,16,15,5,9,44,4,0,18,6,0,90
1118,Spezia,0,Manager:Thiago Motta,4-4-2,"stadium_clmn_attend:9,231",08-Mei-22,stadium_clmn_venue: Alberto Picco,Serie A,2021-2022,Italy,1 - 3,1,3,5,1,1,4,0,34.7,472,294,207,70,3,14,4,5,29,16,53,16,14,24,83,29,5,20,13,0,0,9,0,10,4,0,90
1118,Atalanta,1,Manager:Gian Piero Gasperini,3-4-2-1,"stadium_clmn_attend:9,231",08-Mei-22,stadium_clmn_venue: Alberto Picco,Serie A,2021-2022,Italy,1 - 3,3,1,17,1,6,6,5,65.3,746,551,472,86,13,14,5,4,36,14,47,14,16,19,83,23,4,9,6,3,0,15,0,12,3,0,90
1119,Torino,0,Manager:Ivan Juric,3-4-2-1,"stadium_clmn_attend:16,419", 07-Mei-22,stadium_clmn_venue: Olimpico Grande Torino,Serie A,2021-2022,Italy,0 - 1,0,1,10,0,3,4,3,42.8,493,340,273,80,7,14,7,6,50,10,42,13,11,17,74,23,6,7,4,6,17,9,0,18,2,0,90
1119,Napoli,1,Manager:Luciano Spalletti,4-2-3-1,"stadium_clmn_attend:16,419", 07-Mei-22,stadium_clmn_venue: Olimpico Grande Torino,Serie A,2021-2022,Italy,0 - 1,1,0,11,0,6,3,2,57.2,636,467,391,84,8,10,6,7,60,14,58,11,13,16,70,23,7,10,3,4,25,13,0,11,1,0,90
1120,Venezia,0,Manager:Andrea Soncin,3-4-2-1,"stadium_clmn_attend:6,674",08-Mei-22,stadium_clmn_venue: Pier Luigi Penzo,Serie A,2021-2022,Italy,4 - 3,4,3,18,0,9,5,4,39.5,511,296,228,77,11,11,6,9,55,10,37,15,12,18,67,27,9,25,9,4,50,14,0,10,2,0,90
1120,Bologna,1,Manager:Sinisa Mihajlovic,3-5-2,"stadium_clmn_attend:6,674",08-Mei-22,stadium_clmn_venue: Pier Luigi Penzo,Serie A,2021-2022,Italy,4 - 3,3,4,23,0,10,7,6,60.5,669,460,382,83,16,14,9,6,64,17,63,12,15,19,76,25,6,16,19,8,63,13,0,13,0,0,90
1121,Bologna,0,Manager:Sinisa Mihajlovic,3-5-2,"stadium_clmn_attend:19,794",15-Mei-22,stadium_clmn_venue: Renato Dall'Ara,Serie A,2021-2022,Italy,1 - 3,1,3,8,0,2,2,4,54.7,622,448,381,85,6,19,12,10,63,7,47,3,12,15,60,25,10,13,9,5,20,7,0,9,5,0,90
1121,Sassuolo,1,Manager:Alessio Dionisi,4-2-3-1,"stadium_clmn_attend:19,794",15-Mei-22,stadium_clmn_venue: Renato Dall'Ara,Serie A,2021-2022,Italy,1 - 3,3,1,16,1,7,5,4,45.3,540,373,307,82,12,18,10,12,56,8,53,12,3,14,54,26,12,16,7,9,56,7,0,10,1,0,90
1122,Cagliari,0,Manager:Alessandro Agostini,4-3-1-2,"stadium_clmn_attend:15,443",15-Mei-22,stadium_clmn_venue: Unipol Domus,Serie A,2021-2022,Italy,1 - 3,1,3,10,0,2,5,3,37.7,486,334,269,81,6,9,6,4,67,15,50,21,9,12,75,16,4,12,9,2,0,6,0,12,0,0,90
1122,Inter,1,Manager:Simone Inzaghi,3-5-2,"stadium_clmn_attend:15,443",15-Mei-22,stadium_clmn_venue: Unipol Domus,Serie A,2021-2022,Italy,1 - 3,3,1,17,3,7,8,2,62.3,722,565,505,89,15,10,4,6,40,15,50,9,21,9,60,15,6,15,12,5,20,6,0,15,0,0,90
1123,Empoli,0,Manager:Aurelio Andreazzoli,4-3-1-2,"stadium_clmn_attend:11,650", 14-Mei-22,stadium_clmn_venue: Carlo Castellani,Serie A,2021-2022,Italy,1 - 1,1,1,16,1,6,9,1,45.8,546,360,284,79,13,6,3,14,50,7,28,4,21,13,48,27,14,37,6,3,33,12,0,18,1,0,90
1123,Salernitana,1,Manager:Davide Nicola,3-5-1-1,"stadium_clmn_attend:11,650", 14-Mei-22,stadium_clmn_venue: Carlo Castellani,Serie A,2021-2022,Italy,1 - 1,1,1,28,0,9,11,8,54.2,618,395,329,83,21,17,14,3,82,18,72,21,4,15,83,18,3,11,7,11,45,10,0,8,0,0,90
1124,Verona,0,Manager:Igor Tudor,3-4-2-1,"stadium_clmn_attend:24,001", 14-Mei-22,stadium_clmn_venue: Marcantonio Bentegodi,Serie A,2021-2022,Italy,0 - 1,0,1,11,0,5,4,2,47.0,520,351,259,74,10,14,4,12,29,26,47,30,25,7,37,19,12,10,7,4,75,9,0,17,1,0,90
1124,Torino,1,Manager:Ivan Juric,3-4-2-1,"stadium_clmn_attend:24,001", 14-Mei-22,stadium_clmn_venue: Marcantonio Bentegodi,Serie A,2021-2022,Italy,0 - 1,1,0,11,0,5,4,2,53.0,576,404,308,76,10,14,12,4,86,29,53,25,30,19,83,23,4,21,10,4,50,5,0,18,1,0,90
1125,Juventus,0,Manager:Massimiliano Allegri,4-2-3-1,stadium_clmn_attend:0, 16-Mei-22,stadium_clmn_venue: Allianz Stadium,Serie A,2021-2022,Italy,2 - 2,2,2,4,0,2,2,0,36.7,497,346,297,86,4,12,8,11,67,5,63,2,6,6,35,17,11,18,10,0,0,8,0,16,4,0,90
1125,Lazio,1,Manager:Maurizio Sarri,4-3-3,stadium_clmn_attend:0, 16-Mei-22,stadium_clmn_venue: Allianz Stadium,Serie A,2021-2022,Italy,2 - 2,2,2,18,1,7,8,3,63.3,729,583,532,91,14,13,11,8,85,3,38,6,2,12,60,20,8,2,9,9,22,4,0,13,0,0,90
1126,AC Milan,0,Manager:Stefano Pioli,4-2-3-1,"stadium_clmn_attend:73,304",15-Mei-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,2 - 0,2,0,12,0,6,3,3,45.8,576,373,301,81,8,20,10,10,50,10,34,16,13,29,74,39,10,9,7,4,50,13,0,8,0,0,90
1126,Atalanta,1,Manager:Gian Piero Gasperini,3-4-2-1,"stadium_clmn_attend:73,304",15-Mei-22,stadium_clmn_venue: Giuseppe Meazza,Serie A,2021-2022,Italy,2 - 0,0,2,12,0,2,7,3,54.2,651,449,371,83,10,18,10,10,56,19,66,13,16,23,70,33,10,12,7,6,50,21,0,14,1,0,90
1127,Napoli,0,Manager:Luciano Spalletti,4-2-3-1,"stadium_clmn_attend:50,871",15-Mei-22,stadium_clmn_venue: Diego Armando Maradona,Serie A,2021-2022,Italy,3 - 0,3,0,17,0,9,5,3,66.7,712,526,453,86,12,22,13,6,59,9,60,4,11,16,73,22,6,10,4,9,78,5,0,13,3,0,90
1127,Genoa,1,Manager:Alexander Blessin,4-2-3-1,"stadium_clmn_attend:50,871",15-Mei-22,stadium_clmn_venue: Diego Armando Maradona,Serie A,2021-2022,Italy,3 - 0,0,3,11,1,3,4,4,33.3,450,263,204,78,7,13,6,13,46,6,40,11,4,14,52,27,13,22,14,2,50,9,0,15,3,0,90
1128,Roma,0,Manager:José Mourinho,3-4-1-2,stadium_clmn_attend:0, 14-Mei-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,1 - 1,1,1,46,3,16,12,18,68.8,787,548,473,86,31,25,11,6,44,10,37,19,8,12,67,18,6,5,12,20,30,6,0,11,0,0,90
1128,Venezia,1,Manager:Andrea Soncin,5-3-2,stadium_clmn_attend:0, 14-Mei-22,stadium_clmn_venue: Olimpico,Serie A,2021-2022,Italy,1 - 1,1,1,4,0,2,0,2,31.2,493,260,180,69,4,13,6,11,46,17,63,8,19,20,65,31,11,55,14,2,0,5,0,14,0,0,90
1129,Sampdoria,0,Manager:Marco Giampaolo,4-1-4-1,"stadium_clmn_attend:21,331", 16-Mei-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,4 - 1,4,1,12,0,5,1,6,36.3,433,279,211,76,9,14,6,8,43,7,33,10,11,15,65,23,8,15,8,4,50,6,0,18,4,0,90
1129,Fiorentina,1,Manager:Vincenzo Italiano,4-3-3,"stadium_clmn_attend:21,331", 16-Mei-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,4 - 1,1,4,12,0,1,8,3,63.7,658,488,424,87,9,15,8,6,53,14,67,11,10,14,70,20,6,6,3,5,40,8,0,9,3,0,90
1130,Udinese,0,Manager:Gabriele Cioffi,3-5-2,stadium_clmn_attend:0, 14-Mei-22,stadium_clmn_venue: Dacia Arena,Serie A,2021-2022,Italy,2 - 3,2,3,17,0,6,6,5,61.4,721,510,429,84,14,21,7,7,33,15,39,22,16,19,73,26,7,11,13,5,40,12,0,19,2,0,90
1130,Spezia,1,Manager:Thiago Motta,4-2-3-1,stadium_clmn_attend:0, 14-Mei-22,stadium_clmn_venue: Dacia Arena,Serie A,2021-2022,Italy,2 - 3,3,2,11,0,7,2,2,38.6,511,323,225,70,9,11,7,7,64,23,61,16,22,26,79,33,7,19,8,2,0,15,0,10,1,0,90
1131,Atalanta,0,Manager:Gian Piero Gasperini,3-4-1-2,"stadium_clmn_attend:17,654", 21-Mei-22,stadium_clmn_venue: Gewiss Stadium,Serie A,2021-2022,Italy,0 - 1,0,1,40,1,11,12,17,62.3,794,586,505,86,35,17,8,5,47,14,56,18,7,17,77,22,5,10,11,15,47,5,0,6,2,0,90
1131,Empoli,1,Manager:Aurelio Andreazzoli,4-3-1-2,"stadium_clmn_attend:17,654", 21-Mei-22,stadium_clmn_venue: Gewiss Stadium,Serie A,2021-2022,Italy,0 - 1,1,0,7,0,3,3,1,37.7,565,369,291,79,4,13,5,8,38,11,44,7,18,14,64,22,8,34,12,2,50,9,1,7,2,0,90
1132,Fiorentina,0,Manager:Vincenzo Italiano,4-3-3,"stadium_clmn_attend:34,831", 21-Mei-22,stadium_clmn_venue: Artemio Franchi,Serie A,2021-2022,Italy,2 - 0,2,0,13,0,4,5,4,66.4,838,665,599,90,10,14,11,10,79,15,56,22,5,14,58,24,10,4,8,6,33,12,0,13,0,0,90
1132,Juventus,1,Manager:Massimiliano Allegri,3-5-2,"stadium_clmn_attend:34,831", 21-Mei-22,stadium_clmn_venue: Artemio Franchi,Serie A,2021-2022,Italy,2 - 0,0,2,1,0,0,0,1,33.6,516,351,289,82,1,16,10,11,63,12,44,5,22,15,58,26,11,21,9,2,0,8,0,14,3,0,90
1133,Genoa,0,Manager:Alexander Blessin,4-2-3-1,"stadium_clmn_attend:17,768", 21-Mei-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,0 - 1,0,1,18,1,5,7,6,50.9,606,384,284,74,11,17,4,6,24,19,51,17,20,28,82,34,6,11,17,9,22,10,0,17,2,0,90
1133,Bologna,1,Manager:Sinisa Mihajlovic,3-5-2,"stadium_clmn_attend:17,768", 21-Mei-22,stadium_clmn_venue: Luigi Ferraris,Serie A,2021-2022,Italy,0 - 1,1,0,11,0,4,3,4,49.1,624,373,271,73,7,19,6,4,32,18,49,20,17,23,85,27,4,19,10,9,67,15,0,10,4,0,90
